TLA,Device,Network Port,Connector Type,VLAN NAME,VLAN TAG,IP Octet,IP ADDRESS,Gateway,GW Full,Mask,Mask Full,MAC Address,Switch ID,Switch Port,Switch/Port,Cable ID,Device Location,Switch Location,Serial #,Role,Bank,DL Check,NOTES
CTL01-03,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,87,239.160.1.87,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,88,239.160.1.88,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Intel_01,RJ45 10G,Generative_Asset,TBD,23,10.232.133.23,,,/24,255.255.255.0,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Intel_01,SFP+,ST2110_106 (RED),RED,178,10.238.106.178,177,10.238.106.177,/30,255.255.255.252,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Intel_02,RJ45 10G,Cluster_Sync,TBD,23,10.232.134.23,,,/24,255.255.255.0,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Intel_02,SFP+,ST2110_106 (BLU),BLU,178,10.239.106.178,177,10.239.106.177,/30,255.255.255.252,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,23,10.241.208.23,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as17,Gig1/0/42,lvg-sph-fp-as17/Gig1/0/42,D6A.7742,C.63/18,C-65/44,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,23,10.241.209.23,,,/22,255.255.252.0,,lvg-sph-fp-as18,Gig1/0/5,lvg-sph-fp-as18/Gig1/0/5,D6A.7755,C.63/18,C-63/41,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,23,10.100.128.23,,,/23,255.255.254.0,,NET04-05,Eth1/23/3,NET04-05/Eth1/23/3,TEMP,C.63/18,C-75/38,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,23,10.100.129.23,,,/23,255.255.254.0,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_01,RJ45 1G,Audio_Primary_39,RED,10,10.238.39.10,9,10.238.39.9,/30,255.255.255.252,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,89,239.60.1.89,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,90,239.60.1.90,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,91,239.60.1.91,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,92,239.60.1.92,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,93,239.60.1.93,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,94,239.60.1.94,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,95,239.60.1.95,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,96,239.60.1.96,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_02,RJ45 1G,Audio_Secondary_39,BLU,10,10.239.39.10,9,10.239.39.9,/30,255.255.255.252,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_02,RJ45 1G,7thSense_Show_Control_4,52,193,10.241.211.193,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,Temporary! For Ravenna commissioning
CTL01-04,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,89,239.160.1.89,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,90,239.160.1.90,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,91,239.160.1.91,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,92,239.160.1.92,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,93,239.160.1.93,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,94,239.160.1.94,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,95,239.160.1.95,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,96,239.160.1.96,,,,,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Intel_01,RJ45 10G,Generative_Asset,TBD,24,10.232.133.24,,,/24,255.255.255.0,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Intel_01,SFP+,ST2110_106 (RED),RED,182,10.238.106.182,181,10.238.106.181,/30,255.255.255.252,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Intel_02,RJ45 10G,Cluster_Sync,TBD,24,10.232.134.24,,,/24,255.255.255.0,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Intel_02,SFP+,ST2110_106 (BLU),BLU,182,10.239.106.182,181,10.239.106.181,/30,255.255.255.252,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,24,10.241.208.24,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as17,Gig1/0/43,lvg-sph-fp-as17/Gig1/0/43,D6A.7743,C.63/15,C-65/44,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,24,10.241.209.24,,,/22,255.255.252.0,,lvg-sph-fp-as18,Gig1/0/6,lvg-sph-fp-as18/Gig1/0/6,D6A.7756,C.63/15,C-63/41,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,24,10.100.128.24,,,/23,255.255.254.0,,NET04-05,Eth1/23/4,NET04-05/Eth1/23/4,TEMP,C.63/15,C-75/38,735494192003,Control 2,B,TRUE,
CTL01-04,Control Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,24,10.100.129.24,,,/23,255.255.254.0,,,,/,,C.63/15,,735494192003,Control 2,B,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_01,RJ45 1G,Audio_Primary_37,RED,14,10.238.37.14,13,10.238.37.13,/30,255.255.255.252,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,97,239.60.1.97,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,98,239.60.1.98,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,99,239.60.1.99,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,100,239.60.1.100,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,101,239.60.1.101,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,102,239.60.1.102,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,103,239.60.1.103,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,104,239.60.1.104,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_02,RJ45 1G,Audio_Secondary_37,BLU,14,10.239.37.14,13,10.239.37.13,/30,255.255.255.252,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_02,RJ45 1G,7thSense_Show_Control_4,52,194,10.241.211.194,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,Temporary! For Ravenna commissioning
CTL01-05,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,97,239.160.1.97,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,98,239.160.1.98,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,99,239.160.1.99,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,100,239.160.1.100,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,101,239.160.1.101,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,102,239.160.1.102,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,103,239.160.1.103,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,104,239.160.1.104,,,,,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Intel_01,RJ45 10G,Generative_Asset,TBD,25,10.232.133.25,,,/24,255.255.255.0,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Intel_01,SFP+,ST2110_106 (RED),RED,186,10.238.106.186,185,10.238.106.185,/30,255.255.255.252,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Intel_02,RJ45 10G,Cluster_Sync,TBD,25,10.232.134.25,,,/24,255.255.255.0,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Intel_02,SFP+,ST2110_106 (BLU),BLU,186,10.239.106.186,185,10.239.106.185,/30,255.255.255.252,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,25,10.241.208.25,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as10,Gig1/0/7,lvg-sph-fp-as10/Gig1/0/7,D6A.7257,C.57/9,C-57/41,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,25,10.241.209.25,,,/22,255.255.252.0,,lvg-sph-fp-as10,Gig1/0/8,lvg-sph-fp-as10/Gig1/0/8,D6A.7258,C.57/9,C-57/41,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,25,10.100.128.25,,,/23,255.255.254.0,,NET04-05,Eth1/16/1,NET04-05/Eth1/16/1,TEMP,C.57/9,C-75/38,734452102014,Control 3,A,TRUE,
CTL01-05,Control Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,25,10.100.129.25,,,/23,255.255.254.0,,,,/,,C.57/9,,734452102014,Control 3,A,TRUE,
CTL01-06,Control Server - R-10 chassis,Intel_01,RJ45 10G,Generative_Asset,TBD,26,10.232.133.26,,,/24,255.255.255.0,,,,/,,C.63/9,,732146092001,Control 3,B,TRUE,
CTL01-06,Control Server - R-10 chassis,Intel_01,SFP+,ST2110_106 (RED),RED,190,10.238.106.190,189,10.238.106.189,/30,255.255.255.252,,,,/,,C.63/9,,732146092001,Control 3,B,TRUE,
CTL01-06,Control Server - R-10 chassis,Intel_02,RJ45 10G,Cluster_Sync,TBD,26,10.232.134.26,,,/24,255.255.255.0,,,,/,,C.63/9,,732146092001,Control 3,B,TRUE,
CTL01-06,Control Server - R-10 chassis,Intel_02,SFP+,ST2110_106 (BLU),BLU,190,10.239.106.190,189,10.239.106.189,/30,255.255.255.252,,,,/,,C.63/9,,732146092001,Control 3,B,TRUE,
CTL01-06,Control Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,26,10.241.208.26,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as17,Gig1/0/46,lvg-sph-fp-as17/Gig1/0/46,D6A.7746,C.63/9,C-65/44,732146092001,Control 3,B,TRUE,
CTL01-06,Control Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,26,10.241.209.26,,,/22,255.255.252.0,,lvg-sph-fp-as18,Gig1/0/7,lvg-sph-fp-as18/Gig1/0/7,D6A.7757,C.63/9,C-63/41,732146092001,Control 3,B,TRUE,
CTL01-06,Control Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,26,10.100.128.26,,,/23,255.255.254.0,,NET04-05,Eth1/24/1,NET04-05/Eth1/24/1,TEMP,C.63/9,C-75/38,732146092001,Control 3,B,TRUE,
CTL01-06,Control Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,26,10.100.129.26,,,/23,255.255.254.0,,,,/,,C.63/9,,732146092001,Control 3,B,TRUE,
CTL01-07,Control Server - R-10 chassis,Onboard_01,RJ45 1G,7thSense_Show_Control_1,52,27,10.241.208.27,1,10.241.208.1,/22,255.255.252.0,,,,/,,/TBD,,0,Control 1,Spectator,TRUE,
CTL01-07,Control Server - R-10 chassis,Onboard_02,RJ45 1G,7thSense_Show_Control_2,52,27,10.241.209.27,,,,,,,,/,,/TBD,,0,Control 1,Spectator,TRUE,
DMS01-01,Delta Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_6 (RED),RED,122,10.238.6.122,121,10.238.6.121,/29,255.255.255.248,,lvg-sph-rv-7s-lf01,Eth1/28/4,lvg-sph-rv-7s-lf01/Eth1/28/4,SM2.7072,C.58/26,C-55/44,734452102017,Trellis,A,TRUE,
DMS01-01,Delta Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_6 (RED),RED,123,10.238.6.123,121,10.238.6.121,/29,255.255.255.248,,,,/,,C.58/26,,734452102017,Trellis,A,TRUE,
DMS01-01,Delta Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,84,233.40.10.84,,,,,,,,/,,C.58/26,,734452102017,Trellis,A,TRUE,
DMS01-01,Delta Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_6 (BLU),BLU,122,10.239.6.122,121,10.239.6.121,/29,255.255.255.248,,lvg-sph-bv-7s-lf01,Eth1/28/4,lvg-sph-bv-7s-lf01/Eth1/28/4,SM2.7272,C.58/26,C-55/43,734452102017,Trellis,A,TRUE,
DMS01-01,Delta Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_6 (BLU),BLU,123,10.239.6.123,121,10.239.6.121,/29,255.255.255.248,,,,/,,C.58/26,,734452102017,Trellis,A,TRUE,
DMS01-01,Delta Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,84,233.140.10.84,,,,,,,,/,,C.58/26,,734452102017,Trellis,A,TRUE,
DMS01-01,Delta Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,84,10.241.210.84,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.58/26,,734452102017,Trellis,A,TRUE,
DMS01-01,Delta Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,84,10.241.208.84,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as09,Gig1/0/38,lvg-sph-fp-as09/Gig1/0/38,D6A.7238,C.58/26,C-59/44,734452102017,Trellis,A,TRUE,
DMS01-01,Delta Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,84,10.241.209.84,,,/22,255.255.252.0,,lvg-sph-fp-as10,Gig1/0/12,lvg-sph-fp-as10/Gig1/0/12,D6A.7262,C.58/26,C-57/41,734452102017,Trellis,A,TRUE,
DMS01-01,Delta Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,84,10.100.128.84,,,/23,255.255.254.0,,NET04-05,Eth1/16/3,NET04-05/Eth1/16/3,TEMP,C.58/26,C-75/38,734452102017,Trellis,A,TRUE,
DMS01-01,Delta Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,84,10.100.129.84,,,/23,255.255.254.0,,,,/,,C.58/26,,734452102017,Trellis,A,TRUE,
DMS01-02,Delta Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_10 (RED),RED,114,10.238.10.114,113,10.238.10.113,/29,255.255.255.248,,lvg-sph-rv-7s-lf02,Eth1/28/3,lvg-sph-rv-7s-lf02/Eth1/28/3,SM2.7572,C.64/26,C-49/44,736653122009,Trellis,B,TRUE,
DMS01-02,Delta Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_10 (RED),RED,115,10.238.10.115,113,10.238.10.113,/29,255.255.255.248,,,,/,,C.64/26,,736653122009,Trellis,B,TRUE,
DMS01-02,Delta Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,87,233.40.10.87,,,,,,,,/,,C.64/26,,736653122009,Trellis,B,TRUE,
DMS01-02,Delta Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_10 (BLU),BLU,114,10.239.10.114,113,10.239.10.113,/29,255.255.255.248,,lvg-sph-bv-7s-lf02,Eth1/28/3,lvg-sph-bv-7s-lf02/Eth1/28/3,SM2.7672,C.64/26,C-49/43,736653122009,Trellis,B,TRUE,
DMS01-02,Delta Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_10 (BLU),BLU,115,10.239.10.115,113,10.239.10.113,/29,255.255.255.248,,,,/,,C.64/26,,736653122009,Trellis,B,TRUE,
DMS01-02,Delta Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,87,233.140.10.87,,,,,,,,/,,C.64/26,,736653122009,Trellis,B,TRUE,
DMS01-02,Delta Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,87,10.241.210.87,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.64/26,,736653122009,Trellis,B,TRUE,
DMS01-02,Delta Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,87,10.241.208.87,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as17,Gig1/0/37,lvg-sph-fp-as17/Gig1/0/37,D6A.7737,C.64/26,C-65/44,736653122009,Trellis,B,TRUE,
DMS01-02,Delta Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,87,10.241.209.87,,,/22,255.255.252.0,,lvg-sph-fp-as18,Gig1/0/3,lvg-sph-fp-as18/Gig1/0/3,D6A.7753,C.64/26,C-63/41,736653122009,Trellis,B,TRUE,
DMS01-02,Delta Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,87,10.100.128.87,,,/23,255.255.254.0,,NET04-05,Eth1/24/3,NET04-05/Eth1/24/3,TEMP,C.64/26,C-75/38,736653122009,Trellis,B,TRUE,
DMS01-02,Delta Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,87,10.100.129.87,,,/23,255.255.254.0,,,,/,,C.64/26,,736653122009,Trellis,B,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,203,10.241.211.203,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,204,10.241.211.204,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,205,10.241.211.205,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,206,10.241.211.206,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,207,10.241.211.207,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,208,10.241.211.208,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,209,10.241.211.209,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,212,10.241.211.212,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,213,10.241.211.213,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,214,10.241.211.214,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,216,10.241.211.216,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,217,10.241.211.217,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,219,10.241.211.219,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,220,10.241.211.220,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,222,10.241.211.222,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,223,10.241.211.223,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,224,10.241.211.224,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,227,10.241.211.227,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,228,10.241.211.228,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,229,10.241.211.229,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,230,10.241.211.230,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,232,10.241.211.232,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,236,10.241.211.236,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,237,10.241.211.237,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-00,7thSense - Allocated IP for Commissioning,7thSense,RJ45 1G,7thSense_Show_Control_4,52,238,10.241.211.238,,,,,,,,/,,/,,7thSense.one,Commissioning,0,TRUE,
ENG00-01,7thSense - Allocated IP for Commissioning,Nate,RJ45 1G,7thSense_Show_Control_4,52,211,10.241.211.211,1,10.241.208.1,/22,255.255.252.0,,,,/,,/,,Nathan.Hunter,Commissioning,0,TRUE,
ENG00-02,7thSense - Allocated IP for Commissioning,AJ,RJ45 1G,7thSense_Show_Control_4,52,201,10.241.211.201,1,10.241.208.1,/22,255.255.252.0,,,,/,,/,,Andrew.Johnson,Commissioning,0,TRUE,
ENG00-02,7thSense - Allocated IP for Commissioning,AJ,RJ45 1G,7thSense_Show_Control_4,52,225,10.241.211.225,1,10.241.208.1,/22,255.255.252.0,,,,/,,/,,Andrew.Johnson,Commissioning,0,TRUE,
ENG00-03,7thSense - Allocated IP for Commissioning,Caleb,RJ45 1G,7thSense_Show_Control_4,52,235,10.241.211.235,1,10.241.208.1,/22,255.255.252.0,,,,/,,/,,Caleb.Koch,Commissioning,0,TRUE,
